file,refNum,cue,citation,currentCaseId,caseId,miranda,referenceUrl
"coa/2022/2022_02771.md","33","bare","People v John, 27 NY3d 294, 298 [2016]; [34]see also People v Williams, 35 NY3d 24, 46-47 [2020]). In the samples at issue, the Lab used electroph","2022_02771","2016_03208","https://miranda.jurisware.com/case/2016_03208/","[33] https://www.nycourts.gov/reporter/3dseries/2016/2016_03208.htm"
"coa/2022/2022_02772.md","3","see","People v Mitchell, 2 NY3d 272, 276 [2004], citing People v Roe, 73 NY2d 1004 [1989]; People v Fridman, 71 NY2d 845 [1988]; People v Hicks, 69 NY2d 96","2022_02772","2004_03507","https://miranda.jurisware.com/case/2004_03507/","[3] https://www.nycourts.gov/reporter/3dseries/2004/2004_03507.htm"
"coa/2022/2022_02772.md","5","bare","People v Mitchell, 2 NY3d 272, 276 [2004]). Whether a request ""is or is not equivocal"" is a mixed question of law and fact ""that must be determined w","2022_02772","2004_03507","https://miranda.jurisware.com/case/2004_03507/","[5] https://www.nycourts.gov/reporter/3dseries/2004/2004_03507.htm"
"coa/2022/2022_02772.md","6","bare","People v Porter, 9 NY3d 966, 967 [2007]).","2022_02772","2007_08780","https://miranda.jurisware.com/case/2007_08780/","[6] https://www.nycourts.gov/reporter/3dseries/2007/2007_08780.htm"
"coa/2022/2022_02772.md","7","bare","People v Porter, 9 NY3d 966, 967 [2007] [emphasis added]).","2022_02772","2007_08780","https://miranda.jurisware.com/case/2007_08780/","[7] https://www.nycourts.gov/reporter/3dseries/2007/2007_08780.htm"
"coa/2022/2022_02772.md","8","bare","People v Dunbar, 24 NY3d 304, 316 [2014]). In Dunbar, we held invalid a practice in in which police would, in pre-arraignment interviews, in additio","2022_02772","2014_07293","https://miranda.jurisware.com/case/2014_07293/","[8] https://www.nycourts.gov/reporter/3dseries/2014/2014_07293.htm"
"coa/2022/2022_03307.md","3","bare","People v Price, 29 NY3d 472, 477 [2017] [internal quotation marks, brackets and citation omitted]). We reiterated that ""[r]arely is it required tha","2022_03307","2017_05174","https://miranda.jurisware.com/case/2017_05174/","[3] https://www.nycourts.gov/reporter/3dseries/2017/2017_05174.htm"
"coa/2022/2022_03308.md","3","see","People v Wilkins, 37 NY3d 371, 380 [2021]).","2022_03308","2021_06936","https://miranda.jurisware.com/case/2021_06936/","[3] https://www.nycourts.gov/reporter/3dseries/2021/2021_06936.htm"
"coa/2022/2022_03359.md","4","bare","People v Suazo (32 NY3d 491 [2018])—decided after defendant's conviction—the court held that defendant had not met his burden of establishing depor","2022_03359","2018_08056","https://miranda.jurisware.com/case/2018_08056/","[4] https://www.nycourts.gov/reporter/3dseries/2018/2018_08056.htm"
"coa/2022/2022_03359.md","5","bare","People v Suazo (32 NY3d 491, 493 [2018]). Mr. Garcia's request is no less clear and no less accurate than Mr. Suazo's was, yet Mr. Garcia is denied","2022_03359","2018_08056","https://miranda.jurisware.com/case/2018_08056/","[5] https://www.nycourts.gov/reporter/3dseries/2018/2018_08056.htm"
"coa/2022/2022_03359.md","6","bare","People v Peque, 22 NY3d 168, 194 [2013]). Wrong though I believe Suazo to be, my duty is to follow it.","2022_03359","2013_07651","https://miranda.jurisware.com/case/2013_07651/","[6] https://www.nycourts.gov/reporter/3dseries/2013/2013_07651.htm"
"coa/2022/2022_03359.md","7","bare","People v Urbaez (10 NY3d 773 [2008]) to assert their right to reduce the charges to B misdemeanors to avoid giving Mr. Garcia a jury trial. The Peop","2022_03359","2008_02084","https://miranda.jurisware.com/case/2008_02084/","[7] https://www.nycourts.gov/reporter/3dseries/2008/2008_02084.htm"
"coa/2022/2022_03359.md","8","bare","People v Suazo (32 NY3d 491). The Appellate Term invited the parties to submit supplemental briefing on the application of Suazo to the case at bar","2022_03359","2018_08056","https://miranda.jurisware.com/case/2018_08056/","[8] https://www.nycourts.gov/reporter/3dseries/2018/2018_08056.htm"
"coa/2022/2022_03360.md","3","bare","People v Kalin, 12 NY3d 225, 228 [2009]), namely that the accusatory instrument ""need only set forth facts that establish reasonable cause to belie","2022_03360","2009_02446","https://miranda.jurisware.com/case/2009_02446/","[3] https://www.nycourts.gov/reporter/3dseries/2009/2009_02446.htm"
"coa/2022/2022_03360.md","4","bare","People v Dumay, 23 NY3d 518, 522 [2014]; see CPL 100.40 [4] [b]). ""Reasonable cause"" exists when ""evidence or information which appears reliable di","2022_03360","2014_04038","https://miranda.jurisware.com/case/2014_04038/","[4] https://www.nycourts.gov/reporter/3dseries/2014/2014_04038.htm"
"coa/2022/2022_03360.md","5","bare","People v Morrison, 58 Misc 3d 19, 20 [App Term, 1st Dept 2017], quoting People v Tanner, 153 Misc 2d 742, 746 [Crim Ct, NY County 1992]). A Judge of this Court granted defendant leave to appeal (36 NY3d 1052 [2021]).","2022_03360","2017_27343","https://miranda.jurisware.com/case/2017_27343/","[5] https://www.nycourts.gov/reporter/3dseries/2017/2017_27343.htm"
"coa/2022/2022_03360.md","6","see","Yaniveth R. v LTD Realty Co., 27 NY3d 186, 192 [2016]; [7]People v Ocasio, 28 NY3d 178, 181-184 [2016]; McKinney's Cons Laws of NY, Book 1, Statutes §§ 232, 234)","2022_03360","2016_02550","https://miranda.jurisware.com/case/2016_02550/","[6] https://www.nycourts.gov/reporter/3dseries/2016/2016_02550.htm"
"coa/2022/2022_03360.md","13","see","CIT Bank N.A. v Schiffman, 36 NY3d 550, 559 [2021] [""words in the singular may generally be interpreted to encompass the plural, if doing so is consistent wit","2022_03360","2021_01933","https://miranda.jurisware.com/case/2021_01933/","[13] https://www.nycourts.gov/reporter/3dseries/2021/2021_01933.htm"
"coa/2022/2022_03360.md","18","bare","People v Holz, 35 NY3d 55, 59 [2020], quoting [19]People v Aleynikov, 31 NY3d 383, 397[*6][2018]; see also McKinney's Cons Laws of NY, Book 1, St","2022_03360","2020_02682","https://miranda.jurisware.com/case/2020_02682/","[18] https://www.nycourts.gov/reporter/3dseries/2020/2020_02682.htm"
"coa/2022/2022_03360.md","21","see","generally Yaniveth R. v LTD Realty Co., 27 NY3d 186, 192 n 2 [2016] [explaining that dictionary definitions ""are a useful tool of statutory construction to the extent that","2022_03360","2016_02550","https://miranda.jurisware.com/case/2016_02550/","[21] https://www.nycourts.gov/reporter/3dseries/2016/2016_02550.htm"
"coa/2022/2022_03360.md","26","bare","cf. People v Argyris, 24 NY3d 1138, 1179 [2014, Rivera, J., concurring in part] [""No quotidian moment escapes potential police intrusion""]).","2022_03360","2014_08220","https://miranda.jurisware.com/case/2014_08220/","[26] https://www.nycourts.gov/reporter/3dseries/2014/2014_08220.htm"
"coa/2022/2022_03360.md","34","bare","cf. e.g. {**38 NY3d at 429}People v Gaworecki, 37 NY3d 225, 234 [2021] [declining to address causation element of offense where Court ""concluded that the evidence presented to th","2022_03360","2021_05392","https://miranda.jurisware.com/case/2021_05392/","[34] https://www.nycourts.gov/reporter/3dseries/2021/2021_05392.htm"
"coa/2022/2022_03360.md","41","see","People v Marquan M., 24 NY3d 1, 8 [2014], quoting United States v Stevens, 559 US 460, 473 [2010], and People v Stuart, 100 NY2d 412, 421 [2003]).","2022_03360","2014_04881","https://miranda.jurisware.com/case/2014_04881/","[41] https://www.nycourts.gov/reporter/3dseries/2014/2014_04881.htm"
"coa/2022/2022_03362.md","3","bare","People v Hayes, 17 NY3d 46, 53 [2011] [internal quotation marks omitted]), a trial court must not apply the rules ""mechanistically to defeat the e","2022_03362","2011_03887","https://miranda.jurisware.com/case/2011_03887/","[3] https://www.nycourts.gov/reporter/3dseries/2011/2011_03887.htm"
"coa/2022/2022_03362.md","5","bare","People v Cantave, 21 NY3d 374, 382 [2013]). ""[D]escriptions of events made by a person who is perceiving the event as it is unfolding"" are ""deemed re","2022_03362","2013_04723","https://miranda.jurisware.com/case/2013_04723/","[5] https://www.nycourts.gov/reporter/3dseries/2013/2013_04723.htm"
"coa/2022/2022_03363.md","3","see","People v Parker, 32 NY3d 49, 55 [2018]). On the unique facts of this case, there is record support for the Appellate Division's finding of reasonab","2022_03363","2018_04776","https://miranda.jurisware.com/case/2018_04776/","[3] https://www.nycourts.gov/reporter/3dseries/2018/2018_04776.htm"
"coa/2022/2022_03363.md","5","see","e.g. People v Garrett, 23 NY3d 878, 892 [2014]).","2022_03363","2014_04876","https://miranda.jurisware.com/case/2014_04876/","[5] https://www.nycourts.gov/reporter/3dseries/2014/2014_04876.htm"
"coa/2022/2022_03861.md","3","see","People v Grant, 7 NY3d 421, 424-426 [2006]).","2022_03861","2006_07394","https://miranda.jurisware.com/case/2006_07394/","[3] https://www.nycourts.gov/reporter/3dseries/2006/2006_07394.htm"
"coa/2022/2022_03862.md","3","see","People v Parker, 32 NY3d 49, 55 [2018]). The record contains support for the lower courts' finding of reasonable suspicion to stop the car in which","2022_03862","2018_04776","https://miranda.jurisware.com/case/2018_04776/","[3] https://www.nycourts.gov/reporter/3dseries/2018/2018_04776.htm"
"coa/2022/2022_03863.md","3","bare","People v Pagan, 19 NY3d 368, 370-371 [2012]). Defendant's sentence—an authorized prison term with postrelease supervision—is not illegal, and any e","2022_03863","2012_04278","https://miranda.jurisware.com/case/2012_04278/","[3] https://www.nycourts.gov/reporter/3dseries/2012/2012_04278.htm"
"coa/2022/2022_03863.md","5","bare","People ex rel. McCurdy v Warden, Westchester County Corr. Facility, 36 NY3d 251, 254 [2020], citing Executive Law § 259-c [14] and Penal Law § 220.00 [14]).^[6][FN2] Thus, DOCCS detained defendant in","2022_03863","2020_06933","https://miranda.jurisware.com/case/2020_06933/","[5] https://www.nycourts.gov/reporter/3dseries/2020/2020_06933.htm"
"coa/2022/2022_03863.md","8","see","People ex rel. Johnson v Superintendent, Adirondack Corr. Facility, 36 NY3d 187 [2020]; [9]People ex rel. McCurdy v Warden, Westchester County Corr. Facility, 36 NY3d 251 [2020]) or excessive (see Pe","2022_03863","2020_06934","https://miranda.jurisware.com/case/2020_06934/","[8] https://www.nycourts.gov/reporter/3dseries/2020/2020_06934.htm"
"coa/2022/2022_03863.md","12","see","People v Bush, 38 NY3d 66, 75 [2022, Rivera, J., dissenting]). The time to be served behind bars—the period of lost freedom—is generally the most","2022_03863","2022_01956","https://miranda.jurisware.com/case/2022_01956/","[12] https://www.nycourts.gov/reporter/3dseries/2022/2022_01956.htm"
"coa/2022/2022_03863.md","13","see","People v Gravino, 14 NY3d 546, 559 [2010] [""(I)n the vast majority of plea bargains the overwhelming consideration for the defendant is whether (they","2022_03863","2010_04025","https://miranda.jurisware.com/case/2010_04025/","[13] https://www.nycourts.gov/reporter/3dseries/2010/2010_04025.htm"
"coa/2022/2022_03863.md","14","bare","People v Monk, 21 NY3d 27, 34 [2013, Rivera, J., dissenting]).","2022_03863","2013_03022","https://miranda.jurisware.com/case/2013_03022/","[14] https://www.nycourts.gov/reporter/3dseries/2013/2013_03022.htm"
"coa/2022/2022_03863.md","16","see","People ex rel. Johnson v Superintendent, Adirondack Corr. Facility, 36 NY3d 187, 207 [2020, Rivera, J., dissenting], cert denied sub nom. Ortiz v Breslin, 595 US —, 142 S Ct 914 [2022]; [17]People ex","2022_03863","2020_06934","https://miranda.jurisware.com/case/2020_06934/","[16] https://www.nycourts.gov/reporter/3dseries/2020/2020_06934.htm"
"coa/2022/2022_03863.md","18","bare","Matter of Gonzalez v Annucci, 32 NY3d 461, 476 [2018, Wilson, J., dissenting]). Moreover, as relevant here, DOCCS has exacerbated SARA's harsh consequences by in","2022_03863","2018_08057","https://miranda.jurisware.com/case/2018_08057/","[18] https://www.nycourts.gov/reporter/3dseries/2018/2018_08057.htm"
"coa/2022/2022_03863.md","19","bare","Callahan v Carey, 12 NY3d 496 [2009]). Notably, defendant's counsel alleges, based upon the office's experience defending indigent New Yorkers, that","2022_03863","2009_04302","https://miranda.jurisware.com/case/2009_04302/","[19] https://www.nycourts.gov/reporter/3dseries/2009/2009_04302.htm"
"coa/2022/2022_03928.md","5","bare","People v Cahill, 2 NY3d 14, 117 [2003], citing Riley, 95 NY2d at 463). Indeed, ""[a]s a general rule, unambiguous language of a statute is alone de","2022_03928","2003_18881","https://miranda.jurisware.com/case/2003_18881/","[5] https://www.nycourts.gov/reporter/3dseries/2003/2003_18881.htm"
"coa/2022/2022_03928.md","8","bare","People v Utsey, 7 NY3d 398, 403-404 [2006] [internal quotation marks omitted]). Second, the legislature waited over 40 years after lower courts fi","2022_03928","2006_06507","https://miranda.jurisware.com/case/2006_06507/","[8] https://www.nycourts.gov/reporter/3dseries/2006/2006_06507.htm"
"coa/2022/2022_03930.md","3","bare","People v Konieczny, 2 NY3d 569, 572 [2004] [internal quotation marks and citation omitted]). Certain ""limited issues surviv[e] a guilty plea,"" however","2022_03930","2004_04789","https://miranda.jurisware.com/case/2004_04789/","[3] https://www.nycourts.gov/reporter/3dseries/2004/2004_04789.htm"
"coa/2022/2022_03930.md","4","bare","People v Dreyden, 15 NY3d 100, 103 [2010]; [5]see People v Dumay, 23 NY3d 518, 524 [2014]). ""Pleading errors involving omission of elements of the ch","2022_03930","2010_05243","https://miranda.jurisware.com/case/2010_05243/","[4] https://www.nycourts.gov/reporter/3dseries/2010/2010_05243.htm"
"coa/2022/2022_03930.md","6","bare","People v Smalls, 26 NY3d 1064, 1066 [2015], quoting{**38 NY3d at 464} Dumay, 23 NY3d at 522). ""Standing alone, a conclusory statement that a substanc","2022_03930","2015_09188","https://miranda.jurisware.com/case/2015_09188/","[6] https://www.nycourts.gov/reporter/3dseries/2015/2015_09188.htm"
"coa/2022/2022_03930.md","7","bare","People v Kalin, 12 NY3d 225, 229 [2009]; see Dreyden, 15 NY3d at 103; People v Dumas, 68 NY2d 729, 731 [1986]).","2022_03930","2009_02446","https://miranda.jurisware.com/case/2009_02446/","[7] https://www.nycourts.gov/reporter/3dseries/2009/2009_02446.htm"
"coa/2022/2022_03930.md","12","see","People v Hightower, 18 NY3d 249, 253 [2011]; Dreyden, 15 NY3d at 104). Accordingly, the order of the Appellate Term should be reversed and the accusato","2022_03930","2011_08960","https://miranda.jurisware.com/case/2011_08960/","[12] https://www.nycourts.gov/reporter/3dseries/2011/2011_08960.htm"
"coa/2022/2022_03932.md","3","see","People v Almonte, 33 NY3d 1083, 1084 [2019]). Furthermore, defendant received effective assistance of counsel (see People v Benevento, 91 NY2d 708, 71","2022_03932","2019_05185","https://miranda.jurisware.com/case/2019_05185/","[3] https://www.nycourts.gov/reporter/3dseries/2019/2019_05185.htm"
"coa/2022/2022_05916.md","4","see","Matter of New York County Lawyers' Assn. v Bloomberg, 19 NY3d 712, 721 [2012], citing People v Mobil Oil Corp., 48 NY2d 192, 199 [1979]). Accordingly, where the alternate jurors have be","2022_05916","2012_07224","https://miranda.jurisware.com/case/2012_07224/","[4] https://www.nycourts.gov/reporter/3dseries/2012/2012_07224.htm"
"coa/2022/2022_05916.md","5","see","People v Aleynikov, 31 NY3d 383, 397 [2018]). Under this definition, once the court has clearly stated on the record that an alternate juror has no fur","2022_05916","2018_03174","https://miranda.jurisware.com/case/2018_03174/","[5] https://www.nycourts.gov/reporter/3dseries/2018/2018_03174.htm"
"coa/2022/2022_05916.md","6","bare","People v Gajadhar, 9 NY3d 438, 445-446 [2007]), and we do so again here.","2022_05916","2007_09903","https://miranda.jurisware.com/case/2007_09903/","[6] https://www.nycourts.gov/reporter/3dseries/2007/2007_09903.htm"
"coa/2022/2022_05916.md","8","see","People v Bridgeforth, 28 NY3d 567, 577 [2016]). Accordingly, the order of the Appellate Division should be reversed and a new trial ordered.","2022_05916","2016_08586","https://miranda.jurisware.com/case/2016_08586/","[8] https://www.nycourts.gov/reporter/3dseries/2016/2016_08586.htm"
"coa/2022/2022_05916.md","10","bare","People v Smith, 22 NY3d 462, 465 [2013]).","2022_05916","2013_08371","https://miranda.jurisware.com/case/2013_08371/","[10] https://www.nycourts.gov/reporter/3dseries/2013/2013_08371.htm"
"coa/2022/2022_05919.md","4","see","People v Silburn, 31 NY3d 144, 150 [2018]; Arroyo, 98 NY2d at 103). Before a defendant may choose self-representation, however, the defendant "" 'must","2022_05919","2018_02286","https://miranda.jurisware.com/case/2018_02286/","[4] https://www.nycourts.gov/reporter/3dseries/2018/2018_02286.htm"
"coa/2022/2022_05919.md","5","bare","People v Providence, 2 NY3d 579, 582 [2004]). ""Additionally, a searching inquiry encompasses consideration of a defendant's pedigree since such factors","2022_05919","2004_05559","https://miranda.jurisware.com/case/2004_05559/","[5] https://www.nycourts.gov/reporter/3dseries/2004/2004_05559.htm"
"coa/2022/2022_05919.md","6","bare","cf. People v Wardlaw, 6 NY3d 556, 559-561 [2006]). If the defendant is successful upon remittal, then, depending on the nature of the motion, the defend","2022_05919","2006_02455","https://miranda.jurisware.com/case/2006_02455/","[6] https://www.nycourts.gov/reporter/3dseries/2006/2006_02455.htm"
"coa/2022/2022_06537.md","5","bare","People v Wiggins, 31 NY3d 1, 13 [2018]; [6]People v Decker, 13 NY3d 12, 14 [2009]; Vernace, 96 NY2d at 888). The Appellate Division ""assume[d], arg","2022_06537","2018_01111","https://miranda.jurisware.com/case/2018_01111/","[5] https://www.nycourts.gov/reporter/3dseries/2018/2018_01111.htm"
"coa/2022/2022_06541.md","3","see","People v Thompson, 22 NY3d 687, 697 [2014]; Lancaster, 69 NY2d at 26; Valles, 62 NY2d at 38).","2022_06541","2014_01205","https://miranda.jurisware.com/case/2014_01205/","[3] https://www.nycourts.gov/reporter/3dseries/2014/2014_01205.htm"
"coa/2022/2022_07022.md","5","see","People v Flores, 185 AD3d 958, 959 [2d Dept 2020], lv denied 35 NY2d 1112 [2020]; [6]People v Fews, 148 AD3d 1180, 1182 [2d Dept 2017], lv denied 29 NY3d 1079 [2017]; [7]see also People v Velazquez, 58 AD3d 646, 646 [2d Dept 2009], lv denied 12 NY3d 860 [2009]). On these facts,","2022_07022","2020_04179","https://miranda.jurisware.com/case/2020_04179/","[5] https://www.nycourts.gov/reporter/3dseries/2020/2020_04179.htm"
"coa/2022/2022_07022.md","8","bare","People v Williams, 14 NY3d 198, 217 [2010]; People v DeValle, 94 NY2d 870, 871-872 [2000]; [9]see e.g. People v Simpson, 173 AD3d 1617, 1621 [4th Dept","2022_07022","2010_01527","https://miranda.jurisware.com/case/2010_01527/","[8] https://www.nycourts.gov/reporter/3dseries/2010/2010_01527.htm"
"coa/2022/2022_07022.md","11","bare","People v Caldavado, 26 NY3d 1034, 1037 [2015]; People v Salemi, 309 NY 208 [1955]).","2022_07022","2015_08614","https://miranda.jurisware.com/case/2015_08614/","[11] https://www.nycourts.gov/reporter/3dseries/2015/2015_08614.htm"
"coa/2022/2022_07022.md","12","bare","People v Tiger, 32 NY3d 91 [2018]). In my view, the interest in sentencing Mr. Kaval as a PVFO instead of a second violent felony offender pales i","2022_07022","2018_04377","https://miranda.jurisware.com/case/2018_04377/","[12] https://www.nycourts.gov/reporter/3dseries/2018/2018_04377.htm"
"coa/2022/2022_07022.md","13","bare","People v Dais, 19 NY3d 335, 344-345 [2012]).","2022_07022","2012_04201","https://miranda.jurisware.com/case/2012_04201/","[13] https://www.nycourts.gov/reporter/3dseries/2012/2012_04201.htm"
"coa/2022/2022_07023.md","3","see","People v Hill, 38 NY3d 460, 462 [2022]). The People consent to dismissal of the remaining portion of the accusatory instrument.","2022_07023","2022_03930","https://miranda.jurisware.com/case/2022_03930/","[3] https://www.nycourts.gov/reporter/3dseries/2022/2022_03930.htm"
"coa/2022/2022_07024.md","3","bare","People v Petty, 7 NY3d 277, 284 [2006], quoting People v McManus, 67 NY2d 541, 549 [1986]). The court must view the evidence in the light most fav","2022_07024","2006_05232","https://miranda.jurisware.com/case/2006_05232/","[3] https://www.nycourts.gov/reporter/3dseries/2006/2006_05232.htm"
"coa/2022/2022_07025.md","4","bare","People v Roberts, 31 NY3d 406, 418 [2018]).","2022_07025","2018_03172","https://miranda.jurisware.com/case/2018_03172/","[4] https://www.nycourts.gov/reporter/3dseries/2018/2018_03172.htm"
"coa/2022/2022_07025.md","5","bare","Matter of M.B., 6 NY3d 437, 447 [2006]; see{**39 NY3d at 311} Majewski v Broadalbin-Perth Cent. School Dist., 91 NY2d 577, 583 [1998]). ""[E]ffect","2022_07025","2006_02235","https://miranda.jurisware.com/case/2006_02235/","[5] https://www.nycourts.gov/reporter/3dseries/2006/2006_02235.htm"
"coa/2022/2022_07025.md","6","see","Matter of Anonymous v Molik, 32 NY3d 30, 37 [2018]).","2022_07025","2018_04779","https://miranda.jurisware.com/case/2018_04779/","[6] https://www.nycourts.gov/reporter/3dseries/2018/2018_04779.htm"
"coa/2022/2022_07025.md","7","bare","People v Diaz, 32 NY3d 538, 540 [2018]). SORA, in its original form, encompassed out-of-jurisdiction convictions of only those offenses that satis","2022_07025","2018_08424","https://miranda.jurisware.com/case/2018_08424/","[7] https://www.nycourts.gov/reporter/3dseries/2018/2018_08424.htm"
"coa/2022/2022_07025.md","11","bare","Matter of Lisa T. v King E.T., 30 NY3d 548, 556 [2017]). Although select ambiguous language in the legislative history provides some support of defendant's argume","2022_07025","2017_08800","https://miranda.jurisware.com/case/2017_08800/","[11] https://www.nycourts.gov/reporter/3dseries/2017/2017_08800.htm"
"coa/2022/2022_07025.md","12","bare","see [*5]People v Bullock, 125 AD3d 1, 7 [1st Dept 2014], lv denied 24 NY3d 915 [2015]; People v Lockwood, 308 AD2d 640, 640-641 [3d Dept 2003]).","2022_07025","2014_08265","https://miranda.jurisware.com/case/2014_08265/","[12] https://www.nycourts.gov/reporter/3dseries/2014/2014_08265.htm"
"coa/2022/2022_07025.md","13","see","People v Johnson, 11 NY3d 416, 421 [2008], citing Sex Offender Registration Act: Risk Assessment Guidelines and Commentary at 4 [2006]; [14]see also","2022_07025","2008_09247","https://miranda.jurisware.com/case/2008_09247/","[13] https://www.nycourts.gov/reporter/3dseries/2008/2008_09247.htm"
"coa/2022/2022_07025.md","19","bare","Matter of Kasckarow v Board of Examiners of Sex Offenders of State of N.Y., 25 NY3d 1039 [2015]; [20]Matter of North v Board of Examiners of Sex Offenders of State of N.Y., 8 NY3d 745 [2007]; [21]People v Ken","2022_07025","2015_03878","https://miranda.jurisware.com/case/2015_03878/","[19] https://www.nycourts.gov/reporter/3dseries/2015/2015_03878.htm"
"coa/2022/2022_07092.md","3","bare","People v J.L., 36 NY3d 112, 119 [2020], quoting CPL 300.10 [2]). It is well settled that ""the jury must be instructed on all claimed defenses whic","2022_07092","2020_07663","https://miranda.jurisware.com/case/2020_07663/","[3] https://www.nycourts.gov/reporter/3dseries/2020/2020_07663.htm"
"coa/2022/2022_07092.md","4","bare","People v McKenzie, 19 NY3d 463, 466 [2012]).","2022_07092","2012_05090","https://miranda.jurisware.com/case/2012_05090/","[4] https://www.nycourts.gov/reporter/3dseries/2012/2012_05090.htm"
"coa/2022/2022_07092.md","5","bare","People v Williams, 36 NY3d 156, 161 [2020], quoting People v Williams, 50 NY2d 1043, 1044-1045 [1980]; accord People v Banks, 76 NY2d 799, 801 [1990])","2022_07092","2020_07664","https://miranda.jurisware.com/case/2020_07664/","[5] https://www.nycourts.gov/reporter/3dseries/2020/2020_07664.htm"
"coa/2022/2022_07093.md","6","bare","City of New York v Maul, 14 NY3d 499, 507 [2010]; Mental Hygiene Legal Servs. v Ford, 92 NY2d 500, 506 [1998];{**39 NY3d at 124} see generally Matter of Hea","2022_07093","2010_03797","https://miranda.jurisware.com/case/2010_03797/","[6] https://www.nycourts.gov/reporter/3dseries/2010/2010_03797.htm"
"coa/2022/2022_07093.md","8","see","People v Galindo, 38 NY3d 199, 203 [2022]; Riley v County of Broome, 95 NY2d 455, 463 [2000]; Majewski v Broadalbin-Perth Cent. School Dist., 91 NY2d","2022_07093","2022_03928","https://miranda.jurisware.com/case/2022_03928/","[8] https://www.nycourts.gov/reporter/3dseries/2022/2022_03928.htm"
"coa/2022/2022_07093.md","9","see","Columbia Mem. Hosp. v Hinds, 38 NY3d 253, 271 [2022]; [10]Kuzmich v 50 Murray St. Acquisition LLC, 34 NY3d 84, 91 [2019]; Patrolmen's Benevolent Assn. of City o","2022_07093","2022_03306","https://miranda.jurisware.com/case/2022_03306/","[9] https://www.nycourts.gov/reporter/3dseries/2022/2022_03306.htm"
"coa/2023/2023_00691.md","3","bare","People v Diaz (33 NY3d 92 [2019]), we held that ""detainees, informed of the monitoring and recording of their calls, have no objectively reasonab","2023_00691","2019_01260","https://miranda.jurisware.com/case/2019_01260/","[3] https://www.nycourts.gov/reporter/3dseries/2019/2019_01260.htm"
"coa/2023/2023_00691.md","4","bare","People v Williams, 35 NY3d 24, 46 [2020]). The recording made by OCJC was made with the consent of A.J.—the sender—and accordingly was not an ""interc","2023_00691","2020_02123","https://miranda.jurisware.com/case/2020_02123/","[4] https://www.nycourts.gov/reporter/3dseries/2020/2020_02123.htm"
"coa/2023/2023_00692.md","3","see also","People v Clyde, 18 NY3d 145, 153 [2011]). A trial court therefore has a constitutional obligation to conduct ""close judicial scrutiny"" before order","2023_00692","2011_08453","https://miranda.jurisware.com/case/2011_08453/","[3] https://www.nycourts.gov/reporter/3dseries/2011/2011_08453.htm"
"coa/2023/2023_00692.md","5","see","People v Williams, 25 NY3d 185, 195 [2015]). Our decision renders defendant's remaining claims academic ([6]see e.g. People v Murray, 39 NY3d 10, 16 [","2023_00692","2015_02866","https://miranda.jurisware.com/case/2015_02866/","[5] https://www.nycourts.gov/reporter/3dseries/2015/2015_02866.htm"
"coa/2023/2023_00802.md","3","see","People v Hymes, 34 NY3d 1178, 1179 [2020]). Defendant's other arguments pertaining to County Court's inquiry of juror No. 6 are unpreserved ([4]see","2023_00802","2020_02097","https://miranda.jurisware.com/case/2020_02097/","[3] https://www.nycourts.gov/reporter/3dseries/2020/2020_02097.htm"
"coa/2023/2023_01352.md","3","see","People v Watson, 20 NY3d 1018, 1020 [2013]; Matter of Robert S., 52 NY2d 1046, 1048 [1981]). We decline to do so.","2023_01352","2013_00786","https://miranda.jurisware.com/case/2013_00786/","[3] https://www.nycourts.gov/reporter/3dseries/2013/2013_00786.htm"
"coa/2023/2023_01352.md","4","see","People v Brown, 33 NY3d 316, 321 [2019]). Supreme Court, in accordance with Miller, prohibited the jury from considering that evidence for that pur","2023_01352","2019_03529","https://miranda.jurisware.com/case/2019_03529/","[4] https://www.nycourts.gov/reporter/3dseries/2019/2019_03529.htm"
"coa/2023/2023_01352.md","5","bare","People v Rudolph, 21 NY3d 497, 501 [2013]). Given these policy concerns, we see no reason to revisit the Miller rule in this case.^[6][FN*]","2023_01352","2013_04840","https://miranda.jurisware.com/case/2013_04840/","[5] https://www.nycourts.gov/reporter/3dseries/2013/2013_04840.htm"
"coa/2023/2023_01352.md","8","see","People v Petty, 7 NY3d 277, 285 [2006]; Stokes v People, 53 NY 164, 174-175 [1873]).","2023_01352","2006_05232","https://miranda.jurisware.com/case/2006_05232/","[8] https://www.nycourts.gov/reporter/3dseries/2006/2006_05232.htm"
"coa/2023/2023_01352.md","9","see","generally Matter of State of New York v Donald DD., 24 NY3d 174, 187 [2014]), stare decisis ""[c]onsiderations . . . are at their [weakest] . . . in cases . . . involving procedural an","2023_01352","2014_07295","https://miranda.jurisware.com/case/2014_07295/","[9] https://www.nycourts.gov/reporter/3dseries/2014/2014_07295.htm"
"coa/2023/2023_01352.md","10","bare","cf. People v Peque, 22 NY3d 168, 194 [2013] [discussing a condition for departing from precedent in general]). Although New York may choose to disregar","2023_01352","2013_07651","https://miranda.jurisware.com/case/2013_07651/","[10] https://www.nycourts.gov/reporter/3dseries/2013/2013_07651.htm"
"coa/2023/2023_01352.md","11","see","Bill Birds, Inc. v Stein Law Firm, P.C., 35 NY3d 173, 178 [2020]). Excluding that evidence is especially concerning because it offends ""our basic philosophic belief that, e","2023_01352","2020_02125","https://miranda.jurisware.com/case/2020_02125/","[11] https://www.nycourts.gov/reporter/3dseries/2020/2020_02125.htm"
